col1,col2,cluster
-0.6705630837887273,-9.554985275221089,3
7.902467386061431,-5.265222600878795,2
0.2544808693673346,0.3661191753797464,1
6.564051069896541,-5.741139747513134,2
-2.4801143425000305,-1.362591142792773,1
6.880009356662109,-5.1949213089489215,2
0.843784273438317,-7.579308942939633,3
-0.1364180027481381,-5.936409751652137,3
-0.3509844982333164,1.4668813477350249,1
1.8099649625146652,-5.854274372736035,3
0.3115620838297562,-7.909355116509907,3
2.1876373821742208,-7.154498195296895,3
-0.1676158731705659,-0.2837489803445765,1
0.8321199885337182,-6.246094176780706,3
-0.4356673201070305,1.8243520105802316,1
0.2993164816654177,0.6186716211925338,1
5.192096217037058,8.043717718139586,0
1.8724423908895085,0.2789847489704566,1
-0.7432071663608645,1.444871185174346,1
7.195036296804308,-4.8536659051012006,2
7.150835935055413,-4.98504997221215,2
8.893682925306933,-5.670067859588812,2
-0.6655147490635593,-0.65925240550941,1
0.1915303873823691,0.6838074408713448,1
-0.4649328784500707,-0.6537427167174359,1
1.0988311703590918,-0.5280331395883101,1
1.4399665886053628,0.8562626308933351,1
7.816362221181321,-2.913381487045969,2
-1.0192243939025731,-7.289109255039411,3
-0.3293793303632746,-0.4667553636551637,1
6.596463667080386,5.929677862319409,0
7.3239771050837055,-5.339045459749774,2
7.042413899883325,-5.775129002738148,2
5.771982718218872,6.9918101643658455,0
6.0117183406480015,7.321568680750979,0
1.1718115132598708,-5.628440454426345,3
1.477004049042481,-8.451145272375653,3
0.019701961589389,0.7537197990110158,1
8.223756074363264,-3.7827913983208,2
8.39609040470845,-4.0482202410758354,2
-0.968555501717338,-0.1465172290955244,1
7.112030704325921,7.187447400714593,0
0.7909598604978777,0.2218008983681715,1
-0.3539097900967294,0.6875319433576166,1
0.1031180874513265,0.5409741187936634,1
8.176494296904295,8.405237878489043,0
7.941588609715769,-5.161886480070593,2
8.32649109857091,-5.70858921215117,2
0.6798361261646022,-7.43185059360646,3
5.457357588639366,6.626851232486652,0
6.677864231455868,-2.6949720511187074,2
7.999340096474542,-4.112208572701579,2
7.278633823671777,-5.128825458873898,2
2.429990183252075,-6.2041124774963,3
7.593491675746771,7.703968030438051,0
7.013391054711712,8.278237123650975,0
0.2942593671316392,-7.77323466409762,3
7.968709031335052,-4.210505981865345,2
6.086317631294053,8.629517960823874,0
6.301817093335422,-6.663368040093744,2
6.7140887561698905,6.520962592906567,0
7.996572381160374,8.245955064482281,0
-1.567750381258921,-0.290328436097419,1
8.387162963516008,-5.133352871196067,2
7.175583661427066,-4.414014274248638,2
6.9566816862618,-5.370208558705326,2
-0.843917504749097,-1.05680744147449,1
8.666916366647536,-5.193254343995556,2
6.591964978476865,-5.640816963589752,2
1.2293716221025657,-7.274136714263962,3
-1.0650006197644166,1.048069845081671,1
7.001745530069979,7.712947536638201,0
0.1310621378113506,-8.251657904918986,3
0.6927709071191024,1.6396962108284254,1
7.578561821941948,6.446308868458191,0
-0.5414761369378904,-1.5855681634678545,1
-0.3580206116565805,-0.9098951293867998,1
1.9448246609105468,1.306533330829286,1
-0.3320619067617192,0.2522536468996516,1
1.621140269912551,-7.363245111291462,3
6.3982822035332045,-4.296180461303073,2
5.388470287270622,6.865548149041874,0
1.024435731458086,-8.82600118711618,3
6.18601021146953,7.828685441459028,0
-0.2646897146603497,-0.8098207186290242,1
3.784517592934408,5.648276038705307,0
0.2215447187958401,2.5297332942156303,1
-1.0831917927534955,-1.3259383240736295,1
7.862805871011023,7.268427690946519,0
7.674294942741073,-4.262457128523092,2
0.3612350667708035,-6.391270799459791,3
2.305628949584971,-4.375174521198692,3
8.674523133950458,-4.538165526389238,2
1.1178442279248917,0.7483350532642151,1
0.9971931501483088,-7.046448032084058,3
6.00079452842898,8.090227446288315,0
9.136747310062628,-4.80015178399607,2
0.4901778867351537,-6.8377467423506015,3
0.4691823522524531,-6.481465199220097,3
6.85594868479502,8.733225130094679,0
7.509831265407594,-2.715643410145102,2
-0.3426577345960326,-5.701700327072652,3
3.1074625099132325,-6.517156343224987,3
-0.3981566102169393,1.0482599031509137,1
4.945962334411747,7.423129060518827,0
1.7052237286853216,-7.538798167646249,3
0.6867909715579082,-7.360559822841734,3
6.068636983646271,6.122331936923591,0
-0.4138600055381751,-6.994313017869727,3
1.221402418982911,-5.104495926784853,3
8.010872432808206,-4.863799165045637,2
8.472250071739552,-5.778100200635809,2
0.1190860789038269,-7.368773540711965,3
1.9444494418597724,-5.60332212096805,3
-1.2303632068768118,-2.4845908425905416,1
6.917538376777642,7.873140671316529,0
0.1879984446407453,0.3729930396856498,1
-0.0295728421182039,-6.97571589653908,3
1.0018356321200634,-7.254146015118074,3
1.7013982446467302,-7.541752139687529,3
0.4699810473280587,1.3943071065525163,1
8.900249047139427,-4.780827333470532,2
7.196940387309516,-5.064665324810868,2
7.372928127837997,-5.231639201385877,2
-0.474685658771578,-0.3700632344626988,1
0.7826756774929042,-7.101664013308764,3
1.070065827675339,-8.576385410804438,3
-0.0912126110451772,-7.447371857344185,3
7.204093954239619,6.958751359498281,0
1.1488678208492336,1.6824206714478092,1
8.093055088279403,-5.5297373552782325,2
1.4982554657776164,-5.937269954951514,3
1.994637233234236,-7.136822990839836,3
1.1827679826367363,-6.919527287401061,3
1.4060401629959325,-6.341914525467047,3
5.75713759621874,5.185209504609026,0
5.838933927522447,-5.894380242778889,2
-1.0938396921501627,-0.4049422652716236,1
6.689204683883494,8.363968335683078,0
7.537568055099559,-5.445201459172082,2
5.458877097623044,6.374055823783703,0
-0.6922371082973887,-1.508004384735469,1
7.838751156094832,-3.164500383161042,2
7.760939229555323,-3.9994104013714806,2
0.1930217292081586,0.3082671601148167,1
6.841714910876005,-4.887087100053959,2
8.345523514034735,-4.427919595669814,2
2.0898903711622374,-8.916943935676258,3
6.564965762676888,7.748072740534735,0
-1.4259273131494348,-1.2316104123369456,1
0.5999367256974455,-6.762119051579109,3
8.565367747723696,-6.278069062761443,2
6.863634089018815,9.449886349912962,0
4.610272593351393,5.827141054450802,0
6.617249266493097,6.35435101328588,0
0.8342356683913856,0.2175561576569467,1
7.004559719091373,8.776876289196034,0
8.734212782762256,8.301453620820157,0
0.6602978882023522,-6.364000676201901,3
0.1904215822750488,-7.591652206417277,3
6.550253972000097,7.953840655356094,0
7.349812872699147,6.7119380873144605,0
0.7633849225644862,-6.1132633123802815,3
0.8668310944767765,0.7747121049488119,1
-1.326331800137163,0.2140334317496269,1
6.182672916493649,-5.726312803362769,2
-0.1596956508645501,0.3261310483931685,1
-0.3401399148848826,0.135500314334374,1
-0.2105868953910903,0.2380314880978199,1
0.5110539995548427,-7.84192673423045,3
6.015531366698568,6.6191270732972365,0
8.234872624780378,-4.727046240091115,2
-2.1050504810119635,-0.3664817384665237,1
3.798023444514008,-6.377729198829401,3
7.278641983369067,-4.867603119881278,2
0.3962383279205406,-8.443672467268115,3
5.972830911337319,-6.544653730758688,2
0.5248331596024044,0.5624955840607369,1
6.832566774137108,7.636456526866124,0
6.276093407287353,8.457968131806245,0
6.570061195819119,5.662811747369173,0
6.008406118874363,7.015709065978347,0
-0.921478522383162,-0.5461408684383205,1
1.490123843157776,-6.637668019897627,3
6.835410937509584,-5.016801313636771,2
2.416578580823733,-5.733180271990712,3
1.220444095357322,-9.24849570793435,3
6.278549370362548,7.017974467526613,0
7.319461510905783,-5.352429544948198,2
9.383844289990662,-5.438491541793356,2
7.934063162334767,-5.6931215468298335,2
1.373975624637537,-8.787655069502865,3
5.502296194650158,7.189559186986475,0
0.3469303135482016,-0.953898244591576,1
6.3500680071692255,-4.830690781289393,2
-0.4236684357433308,0.2660916601110669,1
4.3823716331771125,6.452549966202234,0
-0.5100661324933264,0.2413131965926916,1
0.6825089309273823,-7.328917665435208,3
-1.6549977479646996,-0.1191574382650501,1
2.4706569668287184,-7.241385925531327,3
7.768138909110303,-4.741575154593075,2
8.933755975057567,-4.101472088977203,2
6.096866666160114,-5.908078130640805,2
5.683695881007186,8.40615137593499,0
5.032098204609341,5.98100265749875,0
6.37514675455718,6.989138592894216,0
1.560063073476745,-6.770405202244223,3
7.652962290862919,4.655756440508144,0
-0.7208996164441458,-2.3155896432669745,1
3.1292169692944194,-5.61579546295375,3
5.08508742452138,5.8979089717401365,0
0.7340923296509696,-7.213819810731629,3
0.613036513763651,-8.464696187151684,3
-0.3256276777794741,-0.58910040985095,1
-0.9275079968876154,-2.083838778409073,1
-0.5910545324653232,0.1293392075756894,1
-1.2033397412380125,-0.6164635070252539,1
1.0939815536341155,-7.045840004034728,3
1.2810194140924347,-6.742797662807927,3
0.0430905037622542,-8.075696691403218,3
2.305217477880926,-7.00119964020355,3
2.025671246337364,-6.347755405211871,3
6.461208535636092,-4.616923386502169,2
-0.0794551769984427,-0.7607366905110532,1
0.5202629565048279,-6.702047424555838,3
7.714521519077708,7.203711275557505,0
7.71621753647404,-4.942490512403388,2
-0.4714059267988593,-6.1798568378994965,3
0.0692725523725956,-5.523163937609027,3
6.560692070497254,-5.273169511058679,2
1.2435979488236697,0.3051688297956411,1
0.257617635884582,-7.843683344086227,3
4.81315099382182,8.180553679803966,0
-0.3296980042099748,-7.9323211708966355,3
0.283307206746884,-0.0690437134971201,1
7.823619189313301,-4.470842174378439,2
0.355295483324507,-8.520208424779161,3
6.620679722983383,6.836339353043533,0
1.9979054616287375,-7.560596766143756,3
6.638978039302919,-5.013911638017622,2
0.2975275189654814,-8.815015227753863,3
1.7778575210433043,-5.222970668745736,3
1.1968367713418055,-7.641335726015682,3
-1.0129535927375874,-8.458847753395842,3
3.986417567978888,3.758269345070012,0
0.5916836839938088,-5.277091180794481,3
8.029008762372804,-5.839992546373526,2
7.398352151090741,-4.818819477745763,2
-0.1382950759630834,-6.228289253654632,3
5.590827061268446,7.210746758439247,0
5.604882674173891,6.435906018144834,0
0.7944188767837321,-6.822661954557436,3
2.92353981156455,-6.025698942476289,3
6.561976121642451,-4.799365770171757,2
8.848052182254744,-4.66605640665188,2
-0.3904431128075512,-6.361426990505845,3
7.605134061914201,-5.915114011060616,2
5.289685222758889,6.919296980045058,0
0.4305964814921657,1.2370699914676564,1
2.381511680509128,-7.417023056419264,3
1.887610746275459,-0.4560992417434802,1
7.602845294383714,-6.065328075073903,2
6.90618515714435,-6.207785844624476,2
0.305750307887383,-0.7483946343062887,1
1.3141309337233902,-7.214572851606491,3
7.087934337929342,-7.246067183906513,2
8.196742944970989,-4.922375920558448,2
0.6857916718343526,-0.2152180640229585,1
0.757279750748815,0.2946974789324298,1
6.972388946146073,-6.020419414110578,2
6.828012621446369,6.906011131504294,0
6.629374729012968,-6.098798799624015,2
7.316148810826642,-3.2031645894846017,2
8.064777353248909,-5.903149469121221,2
6.303078656242862,-5.488128217502796,2
7.058270487785902,-4.111906820881303,2
2.281160007536865,-5.71502741455191,3
0.4105366364133247,-1.4478500425225505,1
1.090764042790746,-5.737708536812791,3
8.53030135551281,-6.287085020026021,2
-0.5653450442932725,-0.5608832681557545,1
0.2013180843915726,0.3867325864136927,1
5.763471775332767,-5.508840307052796,2
3.14959996521195,5.251321185399199,0
2.523937444745511,-6.427191180039956,3
1.7836297934193257,-6.535116490994488,3
0.5213437385743093,0.189622643145918,1
5.64870656543594,-7.101195724530481,2
0.0101069554066132,1.126188096443396,1
2.1132416740281617,-5.9126351510209005,3
0.2204241029159921,-6.70208540687463,3
6.220496603242765,6.70277167082055,0
-0.2889699388009334,-8.179584303039677,3
6.915916335711913,-5.525091750893723,2
9.238666987010372,-4.524702397980881,2
6.923155181743844,-5.515530106542295,2
0.6962829875858326,0.5656686075371307,1
6.990284792738226,7.661153854414328,0
-0.7053260982473588,0.130702548876847,1
1.0893681665177728,0.1115129004107754,1
1.6716002165692907,2.4449721682378267,1
6.523773885595847,-4.920236770046875,2
5.609858723254776,4.721346444654145,0
-0.2635397582654302,0.0111805485912841,1
5.498848230210312,6.960102070592023,0
7.27959063529898,-5.606514576066417,2
-0.3369801290705339,-5.983880789549113,3
6.588116962082797,-6.849126169728208,2
6.193163418561953,5.217299747953099,0
7.815241418868897,-4.583058834660567,2
4.358103765489762,7.67682922197091,0
0.5966811648466179,0.9691779046482182,1
0.2468046510126309,0.4613671740115495,1
0.9308717370437531,-6.34859430332998,3
6.979887177713929,7.482459357751998,0
8.714423618294637,-3.298879142004738,2
1.9335221003774257,-5.437037018232142,3
1.5022407411986634,-4.84295827507466,3
6.000640566178826,6.179777921173795,0
1.3407507989316083,0.4762012225947584,1
7.848393799091856,-4.72251396991694,2
-0.6719937438863874,-0.8554041594686019,1
-0.1307434971029388,-0.1906184142302517,1
-1.5473214481886255,-0.8928467637000961,1
-0.5298081906500527,0.7453954777293479,1
-0.2586683805967139,0.6908108314012934,1
7.532609045227414,7.405633085939824,0
6.480188088031687,-4.365798750151157,2
0.6421334173485643,-0.1976280367008738,1
5.87617695763671,-5.549819340779284,2
0.3569212356750815,0.3776028555418256,1
5.706450652024185,8.022484759669052,0
-0.6380204501120117,-0.7742174435522232,1
0.4414520356231034,-6.839161525741859,3
2.1755734971026675,-7.85251321778891,3
0.7863495983490159,-8.1716134853252,3
0.6157792775030809,-6.68202237671225,3
0.8107128066111688,-8.18215232529167,3
0.8699121930685976,-6.91302653964771,3
7.817183480420097,-6.452528389204773,2
6.69228753276321,6.464013675942715,0
6.690481108343726,-4.651662450691681,2
8.46454934227226,-4.652665215960287,2
9.25508239854478,-4.112585016581969,2
5.012055645374537,6.263324944489131,0
7.448515055688375,-2.3968193823387547,2
0.8831941815519743,-0.4514868250914232,1
-1.0444722149722003,-6.428021642940452,3
1.2406714439051678,-0.742403003100188,1
4.885896307001817,7.293764543660672,0
6.251895832607128,-5.340672576804061,2
8.759475514589814,-4.332617188611458,2
1.0039482604419177,-7.725056083885015,3
0.2528866032737454,-0.7576931039491452,1
1.885736595264646,-7.132010614918855,3
4.834961476089074,6.380322252187299,0
-0.308741480362726,-5.707682175068644,3
0.8564504455014803,-8.807275156687773,3
9.177601983342887,-5.014386491760742,2
7.374044655416535,5.7142476274835605,0
8.100900208132375,-4.953408123226861,2
6.625257375935816,6.39381884736428,0
1.665293491263906,-0.0762051750788138,1
-0.215844025312865,-5.210201438120124,3
6.631579757464118,6.700750024987515,0
6.363981857729345,7.830847003468207,0
1.3036330666256049,-7.278189843526439,3
7.4173841420045346,-3.908703731342085,2
6.16799114257949,6.8084803842415615,0
0.3273930905950321,-0.9659347281019496,1
7.233078054093712,6.66868939686171,0
0.9457357243944206,-5.566701923768585,3
7.21257173685908,-5.099345823472312,2
0.5455217293201107,-7.798843174062545,3
6.827960994107803,-5.1931968852377866,2
7.374199309714745,6.498783111583334,0
1.7851897299688513,2.502596666001073,1
0.0927949757475558,-6.712497846050924,3
1.7202982989621292,-0.1074995120704007,1
0.6700629770521952,0.1517264732007104,1
7.30431537773566,-3.9616168898816815,2
6.506582080649316,8.958762839998611,0
0.3873058833206828,-0.0798863621473179,1
5.867523887053476,6.559372331019489,0
-0.7830790345634678,-0.3009636882093318,1
8.068010844272905,-5.2343225250409215,2
6.968404949651505,-6.917330796098582,2
7.836133048562744,-5.366433902330028,2
7.014753009339543,-5.193463348938687,2
6.68320995682759,-6.792244070310513,2
0.1474812114029193,-6.478173458072502,3
8.480706462437071,-4.9928771404267565,2
5.82034658652776,-6.7864313763835655,2
0.3017020598082018,0.9397503075390692,1
-0.1601972211100915,-6.145689049712792,3
5.314854210253963,5.8552386101906375,0
6.50953851219938,6.227200821265554,0
4.420911461765962,7.667996228906692,0
2.4234172250996444,1.213570811956925,1
0.0889147425742304,0.6586113051598678,1
5.606090180151831,5.7290898733137485,0
1.1102956873998695,-0.2866471517527995,1
7.333380455148985,-4.059002154448837,2
1.1057742484122348,-7.216387179068885,3
7.336197186125609,-5.005354907038151,2
5.009476075819661,7.608911395320644,0
2.3918911745350337,-6.79448229724246,3
0.4930536175710047,0.950842826694189,1
1.4270057045929916,-6.872005594974782,3
0.8499506071362424,-9.092119257199078,3
0.4637863396133518,-7.204844731613236,3
5.5614766513237,7.254993615427961,0
1.4295555545431309,-6.392825713531595,3
8.296820941044414,-5.149849411270864,2
8.533433522085009,6.8524188202115655,0
5.569533114303725,6.763325002401542,0
-0.5385028895291926,-0.208272327675007,1
1.8659390338723325,-7.269067253173722,3
6.826908211012432,-4.888314233921922,2
6.487467434430297,-4.147430468752996,2
6.680919862825124,6.209157288347732,0
0.9836980420182604,0.4816386622022026,1
4.774122489167688,8.202913432985788,0
-0.2236750298036729,-8.036213574218355,3
7.269173526837627,-5.115795126566186,2
1.0332765716309362,-7.063787547358603,3
0.5137605979109304,-7.22782850028264,3
2.233453054292585,-6.886745306728866,3
-0.8288892910864724,-0.4073179442241902,1
8.485868777015547,-5.3127067772455945,2
7.53447980024561,-5.838652857032759,2
8.592943098421365,-5.206903315897659,2
8.61575624243038,7.290704353727015,0
5.936461821201699,7.072055527211686,0
0.9963207452418203,-0.1618463631675115,1
6.906958204731047,6.589640425760272,0
5.34593875852139,7.325183758857694,0
0.648503498772428,0.4714535229952402,1
4.989757162562952,6.347349658782382,0
0.7413782695050188,-7.435975853596791,3
1.2610989903722765,-6.710159612419018,3
9.130866608161345,-3.579524740764813,2
5.602798569361028,7.9187724919134705,0
1.040522250819721,1.5880935999983752,1
0.0946512783800494,-0.3807423364072574,1
7.71511372580906,-5.169112305434515,2
1.957175730166124,-6.762564064880985,3
-0.5552583729704913,-0.1604495845068386,1
1.0087167005152584,-6.313594743043413,3
0.6270063282384256,-0.3286162496491949,1
7.360301861855079,-4.103561037869894,2
-2.5347571774694435,-0.953355981227798,1
7.365881100766151,-5.837717995367395,2
8.765132270264175,-5.794873697425308,2
7.959410605188792,-5.697141434604054,2
8.1827854559877,-5.158843578905199,2
0.6659329427102298,-6.727411502278578,3
-0.3215152504718119,-7.0992659524998505,3
4.512419868581232,5.992961806728453,0
7.002299468976485,6.392603264901255,0
-0.3166049954902662,1.509114495092418,1
8.773156411351845,-3.0290968728558414,2
-0.8643803889906753,-0.5367811320537673,1
0.7511421834270824,-8.458772320983899,3
6.946282989811555,-5.875707646212189,2
5.197167598956951,7.073437985548876,0
8.206836704860713,7.125386970259285,0
0.0738477630196347,-0.1476311551524821,1
0.3138892606358707,-7.109866434545691,3
8.071073786630679,-4.906305557037657,2
-0.9695203439252766,-2.690349016870833,1
4.993985231188772,5.882444858167423,0
6.874059730766975,-4.515199986698617,2
8.139603628505464,-6.5115748341381146,2
-1.2742331607358122,-0.4989146587505336,1
1.0373896582579318,0.6233310853628395,1
5.436661685946733,6.836366364428486,0
8.242312906720908,-3.617557534760106,2
1.4218414589236108,-7.768906284518583,3
-0.1990031552932778,-6.029653179761745,3
4.36306514058482,7.593911679255953,0
1.3978344588076244,-5.953374947723595,3
1.9987409084370125,-5.967394854321496,3
0.6502566439570523,-7.51828704698742,3
6.484335847534835,8.34747270107694,0
-0.7399999589931197,1.54305315589275,1
0.9496998913765028,-7.843203763758685,3
0.4923274013232475,-8.555962277258025,3
0.5927673684643668,-4.991020279291231,3
7.334027867304598,-6.082324342292454,2
-0.1267836645964966,-7.652869367463405,3
-2.114814084779176,0.536646505597057,1
0.8595210364599214,0.9212435906198492,1
7.499260906695072,6.267605020321721,0
7.471936252071647,7.322803394389263,0
5.116028311215679,8.05508311789001,0
8.37378726866289,-2.463361919356218,2
6.805095509523966,-4.205037850669212,2
5.151596467485421,6.6278253872223525,0
1.0040255844650268,0.518848244460667,1
0.8605068076511158,-2.3811229325548364,1
1.8342847893741896,-0.7964812983367884,1
0.5118629795629279,0.4496645158204336,1
0.942342672078694,1.4622379442212683,1
2.136398426127517,-6.561201945930721,3
1.0631422527416334,-6.823264040035525,3
7.556419294869886,-6.361183318484873,2
-0.430336275416325,1.5332707074568297,1
8.40887250885302,-4.127731764391627,2
6.065653412688064,7.029332493976604,0
1.841318012003808,-7.611240989553551,3
2.297128276690231,-6.674942586121711,3
-0.2694268228753547,-1.547219015627579,1
8.312327507940148,-6.173923349150893,2
1.4693230887760238,-7.371991491151772,3
0.0723922842336781,2.0343189625189555,1
-0.2297122237213316,-8.576968423695916,3
8.743168475012082,-4.632573185872371,2
7.912266685204389,-4.999547344832554,2
1.0556727289632282,0.2397864290454689,1
6.05511870803107,7.986176367287726,0
1.6768620516484083,-0.3657030690657972,1
8.397311933024397,-5.797923560281303,2
6.8336396975135845,-5.823216892762118,2
-0.4124262026362038,-7.287384600249394,3
0.7489473347456743,0.2788889849164933,1
6.999249305640415,-7.1768985389689535,2
8.275109567788048,-4.48528760656097,2
5.5004156020743205,6.041707347545806,0
1.214635873133907,-0.4618700489493971,1
6.811038567394013,6.495315224335284,0
0.1335542898189856,-7.170448587967048,3
7.964213807379416,7.220325885204248,0
6.493505176711539,-4.620900349772317,2
-0.9764914491325416,0.7442281695956655,1
4.067502389349429,6.6285445279391295,0
1.311760876149163,-7.3732243046083665,3
0.3650034857811648,1.3355338152867104,1
7.149116211202747,7.355388962597622,0
4.553767536773503,6.389016550936147,0
9.013411627816858,-5.201207452226017,2
8.133321028605128,-5.148321600868703,2
0.3614405205107013,-0.8136391828371747,1
2.6962108869579198,-6.854950174004055,3
3.3718650351728443,-6.729986320846412,3
-0.0936063773282791,0.1673017995204613,1
7.952402750640378,-5.4547746672656405,2
2.181487691741457,-6.476362669619574,3
6.3821373740586935,8.170864682872473,0
7.249547320197177,8.471457678824672,0
8.319353268741565,6.070972814199073,0
6.227629553190466,5.8693542819221936,0
4.535951768504551,5.894153417808635,0
7.797078887016394,-5.478572452152377,2
8.225462213806649,-5.937618862254891,2
-0.7457041014904058,0.4098707903350305,1
1.2412648122293162,-0.6713732412468296,1
0.9895624650909424,-6.916819448640355,3
5.027642265789322,8.93973273279796,0
2.3240696648300165,-6.738839225950612,3
0.4718940104360934,-0.3131440848583948,1
6.188969086944646,8.205149365185889,0
5.06530979793173,7.890846413325183,0
0.1996975774139098,-7.518460154515684,3
0.8756383051578107,-2.266532580354657,1
4.82044593333959,6.20775102049406,0
6.474299326664545,5.398297914884292,0
-1.8019207974678808,-0.9920081655080872,1
6.524796170032918,8.589425996523103,0
6.09030832110361,-5.680287183590173,2
0.668412082511346,-7.634866156053492,3
5.36558891946906,6.311781000796112,0
6.972560262065272,-4.906348545754078,2
0.4884458272441766,1.4875095741015785,1
0.6670674751398898,-5.972968498250161,3
4.840745709749857,5.4695309428039725,0
4.4494677027972855,6.490286859334318,0
6.415090943180139,-5.333064617773514,2
5.243292932214945,7.617356208153936,0
1.7654505171370722,-6.134013827315644,3
